Gene,logFC,logCPM,F,PValue,FDR
NEFM,0.575352150403537,7.15303913597811,31.7035726776461,1.46474489532705e-05,0.00477175195522959
FRG1,0.50336353078269,4.84746663733087,31.2353091069918,1.61120431539237e-05,0.00503306587840054
FOSB,0.751280113324528,2.82093582483428,31.2210111476755,1.61604862854672e-05,0.00503306587840054
MT-CO1,0.666412498444197,13.8290524040013,31.1713742491665,1.63240871765568e-05,0.00503306587840054
TCEAL4,0.560978426348796,7.20691272169696,30.5015183292089,1.8740982946063e-05,0.0055852828764315
SULF1,0.607843718714002,4.05609978664672,30.4691708938955,1.88676685274195e-05,0.0055852828764315
SLC25A17,-0.494374486301757,6.05245827376064,30.3554333161783,1.93187408103881e-05,0.0055852828764315
VGF,-0.984132107176628,1.53571571210109,30.3354225442277,1.94090682605056e-05,0.0055852828764315
MT-CO3,0.60031234088316,13.0567225264792,30.1744549573294,2.00617424276005e-05,0.00564541522986513
PSAP,-0.414658249038599,8.33831468857824,30.1245854153276,2.02719648008594e-05,0.00564541522986513
DHX37,-0.496870045799255,6.48641033801139,29.9788090209239,2.09004886227629e-05,0.00572806089778769
DHCR24,-0.449767195240536,7.85012521521847,29.8729002917962,2.13705200145251e-05,0.00576536560266859
GCN1,-0.370178706185351,7.91446720205664,29.7110589698817,2.21113887532277e-05,0.00587346520328046
ATP6V0E2-AS1,-0.700975254856385,3.05989549935612,29.4979718583438,2.3132686850823e-05,0.00605165107827743
IPO13,-0.47771059455815,5.55988382245494,29.4228612267254,2.35016344402981e-05,0.00605640627233114
TCEAL7,2.03344890829136,-0.772970413641495,29.190649976207,2.5366182594112e-05,0.00618018254456426
MT-ND1,0.781172178091272,11.823185340735,29.0381695908641,2.55089361719124e-05,0.00618018254456426
FILIP1L,-1.14226891386343,1.48329950052704,29.0407123987693,2.55347865869145e-05,0.00618018254456426
MIGA2,-0.46545187316842,4.81240260929046,28.9978383643022,2.57303663535732e-05,0.00618018254456426
DBI,0.504405060224695,7.18117563617619,28.9539260196605,2.59732389446478e-05,0.00618018254456426
NEXN,0.649721545201987,3.58773661938946,28.9261045464049,2.61295798536541e-05,0.00618018254456426
ATG2A,-0.425143154583468,5.3472890512812,28.8271338179698,2.66898305147627e-05,0.00622738667118774
ADAM8,-1.00479322292515,1.52302860191461,28.6138525693801,2.79827216998913e-05,0.00639163567719122
ARMC6,-0.581243994552224,5.85309895893622,28.5824929366893,2.81341544924437e-05,0.00639163567719122
CRABP2,0.74764607186686,3.96603456738877,28.4556212328467,2.89174980788919e-05,0.00648427950428764
CYC1,-0.440603612109259,7.57908060708251,28.2368423979484,3.03233262503887e-05,0.0067123403979386
CAPN15,-0.426719325191779,6.59384583629836,27.9640347538285,3.21835586612653e-05,0.006949993993953
NPM3,-0.559453847440772,6.61156929121461,27.9614187308213,3.22019876935156e-05,0.006949993993953
CLN6,-0.469139978323636,6.29477267265297,27.6630279908683,3.43828096303961e-05,0.00732905667998048
